env_GANTRY_VERSION,env_GITHUB_REPO,env_GIT_REF,env_LEARNING_RATE,env_METHOD,env_MODEL,env_PIP_REQUIREMENTS_FILE,env_PYTHON_VERSION,env_RANK,env_SEED,env_TASK,experiment_id,experiment_name,metrics_epoch,metrics_eval_accuracy,metrics_eval_loss,metrics_eval_macro-f1,metrics_eval_micro-f1,metrics_eval_runtime,metrics_eval_samples,metrics_eval_samples_per_second,metrics_eval_steps_per_second,task_canceled,task_id,task_name
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,1,yelp,01H9P91NRHPWGZHY6HCXTBJ6G6,,,,,,,,,,,2023-09-06 23:24:54.329746 +0000 UTC,01H9P91NRK65RQ39F4DBFJJPZQ,yelp-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,1,yelp,01H9P91RP2B65VPJ9J74XSQYQ2,,,,,,,,,,,2023-09-06 23:24:57.482599 +0000 UTC,01H9P91RP4ZJ9Q1SSSVPMBN3Y0,yelp-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,1,yelp,01H9P91RP2B65VPJ9J74XSQYQ2,,0.28,0.9749,0.07098499685525894,0.9747688380755403,0.9749,118.0924,10000,84.679,10.585,,01H9P91RP4ZJ9Q1SSSVPMBN3Y0,yelp-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-xsmall,requirements.txt,3.9,-1,2,yelp,01H9P91VN0A3JPG6AWNJAQ4VVS,,0.28,0.9739,0.1108490452170372,0.973771848991893,0.9739,77.0324,10000,129.815,16.227,,01H9P91VN2V1ER18MXBPRFW8Y0,yelp-microsoft-deberta-v3-xsmall-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-xsmall,requirements.txt,3.9,-1,2,yelp,01H9P91VN0A3JPG6AWNJAQ4VVS,,,,,,,,,,,2023-09-06 23:24:58.629933 +0000 UTC,01H9P91VN2V1ER18MXBPRFW8Y0,yelp-microsoft-deberta-v3-xsmall-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,1,2,yelp,01H9P91YKMGE1HR3AJ440THEWN,,,,,,,,,,,2023-09-06 23:25:25.826862 +0000 UTC,01H9P91YKPXW09ERT679VZ66XV,yelp-microsoft-deberta-v3-xsmall-lora_1-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,1,2,yelp,01H9P91YKMGE1HR3AJ440THEWN,,0.28,0.9675,0.1432647556066513,0.9673385843443021,0.9675,86.6501,10000,115.407,14.426,,01H9P91YKPXW09ERT679VZ66XV,yelp-microsoft-deberta-v3-xsmall-lora_1-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2,2,yelp,01H9P921P0R1S4EDRA1V7SYSNT,,0.28,0.9679,0.1360863596200943,0.9677468877027715,0.9679,72.8148,10000,137.335,17.167,,01H9P921P3E9YZ0ZDSMG6S3D1G,yelp-microsoft-deberta-v3-xsmall-lora_2-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2,2,yelp,01H9P921P0R1S4EDRA1V7SYSNT,,,,,,,,,,,2023-09-06 23:25:32.826709 +0000 UTC,01H9P921P3E9YZ0ZDSMG6S3D1G,yelp-microsoft-deberta-v3-xsmall-lora_2-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,4,2,yelp,01H9P924G69WEGK5ZPW42PCT6Y,,0.28,0.9685,0.1271544247865677,0.9683609244319162,0.9685,84.4678,10000,118.388,14.799,,01H9P924G9MVCWY7VW01KKAYJ2,yelp-microsoft-deberta-v3-xsmall-lora_4-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,4,2,yelp,01H9P924G69WEGK5ZPW42PCT6Y,,,,,,,,,,,2023-09-06 23:25:35.595415 +0000 UTC,01H9P924G9MVCWY7VW01KKAYJ2,yelp-microsoft-deberta-v3-xsmall-lora_4-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,16,2,yelp,01H9P927F3X1YWX58FE8D2305B,,0.28,0.9691,0.1103878915309906,0.9689585674730491,0.9691,84.774,10000,117.961,14.745,,01H9P927F54GTA7AMQKFERD6RS,yelp-microsoft-deberta-v3-xsmall-lora_16-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,16,2,yelp,01H9P927F3X1YWX58FE8D2305B,,,,,,,,,,,2023-09-06 23:25:47.608452 +0000 UTC,01H9P927F54GTA7AMQKFERD6RS,yelp-microsoft-deberta-v3-xsmall-lora_16-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,32,2,yelp,01H9P92AC6J99T9HXVEAG5WBK4,,0.28,0.9684,0.10174109786748886,0.9682470664409235,0.9684,73.5412,10000,135.978,16.997,,01H9P92AC849FKFNGEE48EYA3Q,yelp-microsoft-deberta-v3-xsmall-lora_32-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,32,2,yelp,01H9P92AC6J99T9HXVEAG5WBK4,,,,,,,,,,,2023-09-06 23:25:57.791862 +0000 UTC,01H9P92AC849FKFNGEE48EYA3Q,yelp-microsoft-deberta-v3-xsmall-lora_32-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,64,2,yelp,01H9P92DH4564EPWWNF0NW8RPX,,0.28,0.9691,0.09815774112939835,0.9689652218551247,0.9691,85.6413,10000,116.766,14.596,,01H9P92DH6JK6VEH7A50T5WFR7,yelp-microsoft-deberta-v3-xsmall-lora_64-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,64,2,yelp,01H9P92DH4564EPWWNF0NW8RPX,,,,,,,,,,,2023-09-06 23:26:02.878898 +0000 UTC,01H9P92DH6JK6VEH7A50T5WFR7,yelp-microsoft-deberta-v3-xsmall-lora_64-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,769,2,yelp,01H9P92K9C8XKB1VNGQGB8KZ3E,,0.28,0.9695,0.08589956164360046,0.9693603983148218,0.9695,92.8764,10000,107.67,13.459,,01H9P92K9ESENZYDZM6FXQB9TT,yelp-microsoft-deberta-v3-xsmall-lora_769-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,769,2,yelp,01H9P92K9C8XKB1VNGQGB8KZ3E,,,,,,,,,,,2023-09-06 23:36:01.283535 +0000 UTC,01H9P92K9ESENZYDZM6FXQB9TT,yelp-microsoft-deberta-v3-xsmall-lora_769-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3843,2,yelp,01H9P92N7ZPDC4G9REEFGQXYM3,,,,,,,,,,,2023-09-06 23:27:48.915656 +0000 UTC,01H9P92N81X1KMK0HT31KYQDGE,yelp-microsoft-deberta-v3-xsmall-lora_3843-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3843,2,yelp,01H9P92N7ZPDC4G9REEFGQXYM3,,,,,,,,,,,2023-09-07 04:34:36.606831 +0000 UTC,01H9P92N81X1KMK0HT31KYQDGE,yelp-microsoft-deberta-v3-xsmall-lora_3843-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3843,2,yelp,01H9P92N7ZPDC4G9REEFGQXYM3,,0.28,0.9692,0.0876758024096489,0.9690611153467917,0.9692,127.3558,10000,78.52,9.815,,01H9P92N81X1KMK0HT31KYQDGE,yelp-microsoft-deberta-v3-xsmall-lora_3843-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,2,yelp,01H9P92S6KQJMRKWDWBZC3M7WW,,,,,,,,,,,2023-09-06 23:36:02.811851 +0000 UTC,01H9P92S6NNYAKKQHCJ24TAX42,yelp-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,2,yelp,01H9P92S6KQJMRKWDWBZC3M7WW,,,,,,,,,,,2023-09-07 04:34:05.964527 +0000 UTC,01H9P92S6NNYAKKQHCJ24TAX42,yelp-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,2,yelp,01H9P92S6KQJMRKWDWBZC3M7WW,,0.28,0.9755,0.06850413978099823,0.9753776206188811,0.9755,112.2853,10000,89.059,11.132,,01H9P92S6NNYAKKQHCJ24TAX42,yelp-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,2,yelp,01H9P92W54PJGJFDBXHB57MCXF,,,,,,,,,,,2023-09-06 23:36:03.567003 +0000 UTC,01H9P92W57NEP6TG1700VHQKE2,yelp-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,2,yelp,01H9P92W54PJGJFDBXHB57MCXF,,0.28,0.9749,0.07131464779376984,0.9747739076295472,0.9749,117.5896,10000,85.042,10.63,,01H9P92W57NEP6TG1700VHQKE2,yelp-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-xsmall,requirements.txt,3.9,-1,3,yelp,01H9P92Z3N0EVCQ8MZGMSNZ9Y4,,,,,,,,,,,2023-09-06 23:36:34.391289 +0000 UTC,01H9P92Z3Q1R3CA9CCCMN41439,yelp-microsoft-deberta-v3-xsmall-full_finetuning-lr_1e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-xsmall,requirements.txt,3.9,-1,3,yelp,01H9P92Z3N0EVCQ8MZGMSNZ9Y4,,0.28,0.9739,0.11084909737110138,0.973771848991893,0.9739,77.2883,10000,129.386,16.173,,01H9P92Z3Q1R3CA9CCCMN41439,yelp-microsoft-deberta-v3-xsmall-full_finetuning-lr_1e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,1538,2,yelp,01H9P92ZYZ1SBFH3GR1YSWPSWN,,,,,,,,,,,2023-09-06 23:36:52.088359 +0000 UTC,01H9P92ZZ1KT5MMZCCB29APXQW,yelp-microsoft-deberta-v3-xsmall-lora_1538-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,1538,2,yelp,01H9P92ZYZ1SBFH3GR1YSWPSWN,,0.28,0.9692,0.08441507816314697,0.9690619469823023,0.9692,90.3111,10000,110.728,13.841,,01H9P92ZZ1KT5MMZCCB29APXQW,yelp-microsoft-deberta-v3-xsmall-lora_1538-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,1,3,yelp,01H9P932232VKXZ1H6DE5ZWAEH,,,,,,,,,,,2023-09-06 23:37:08.485371 +0000 UTC,01H9P93225KNSS0SEFJS922AY2,yelp-microsoft-deberta-v3-xsmall-lora_1-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,1,3,yelp,01H9P932232VKXZ1H6DE5ZWAEH,,0.28,0.9674,0.15143539011478424,0.9672633848671925,0.9674000000000001,70.9328,10000,140.979,17.622,,01H9P93225KNSS0SEFJS922AY2,yelp-microsoft-deberta-v3-xsmall-lora_1-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2,3,yelp,01H9P935134X0G6Q3TZS1763WE,,0.28,0.9682,0.13534900546073914,0.9680487607259707,0.9682,85.0136,10000,117.628,14.704,,01H9P93515CZNJ934WRNJKXDDC,yelp-microsoft-deberta-v3-xsmall-lora_2-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2,3,yelp,01H9P935134X0G6Q3TZS1763WE,,,,,,,,,,,2023-09-06 23:37:17.892659 +0000 UTC,01H9P93515CZNJ934WRNJKXDDC,yelp-microsoft-deberta-v3-xsmall-lora_2-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,4,3,yelp,01H9P937ZK29KDCCD15QST5VVC,,,,,,,,,,,2023-09-06 23:37:42.721321 +0000 UTC,01H9P937ZNQ8TG05HS3HFKMGZZ,yelp-microsoft-deberta-v3-xsmall-lora_4-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,4,3,yelp,01H9P937ZK29KDCCD15QST5VVC,,0.28,0.9683,0.12445356696844101,0.9681334241668129,0.9683,73.0597,10000,136.874,17.109,,01H9P937ZNQ8TG05HS3HFKMGZZ,yelp-microsoft-deberta-v3-xsmall-lora_4-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,16,3,yelp,01H9P93AY81P77MQBQNYX3227E,,0.28,0.9691,0.11038786917924881,0.9689585674730491,0.9691,86.2883,10000,115.891,14.486,,01H9P93AYA0MRGQDAV7RS0SP5D,yelp-microsoft-deberta-v3-xsmall-lora_16-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,16,3,yelp,01H9P93AY81P77MQBQNYX3227E,,,,,,,,,,,2023-09-06 23:38:16.39663 +0000 UTC,01H9P93AYA0MRGQDAV7RS0SP5D,yelp-microsoft-deberta-v3-xsmall-lora_16-lr_1e-4-seed_3
