env_GANTRY_VERSION,env_GITHUB_REPO,env_GIT_REF,env_LEARNING_RATE,env_METHOD,env_MODEL,env_PIP_REQUIREMENTS_FILE,env_PYTHON_VERSION,env_RANK,env_SEED,env_TASK,env_WANDB_MODE,experiment_id,experiment_name,metrics_epoch,metrics_eval_accuracy,metrics_eval_loss,metrics_eval_macro-f1,metrics_eval_micro-f1,metrics_eval_runtime,metrics_eval_samples,metrics_eval_samples_per_second,metrics_eval_steps_per_second,task_canceled,task_id,task_name
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2,2,mathqa,,01H9P98PQKBV4H6CRVYGYK9R65,,5.03,0.2198882681564246,1.603220820426941,0.07210111742077303,0.2198882681564246,31.1037,4475,143.874,18.004,,01H9P98PQP6FGQ4JCCM3KRQRGC,mathqa-microsoft-deberta-v3-xsmall-lora_2-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,4,2,mathqa,,01H9P98SNES7R26F4Z6Z4JVSSB,,,,,,,,,,,2023-09-07 00:17:32.531287 +0000 UTC,01H9P98SNGDMD4ETG51PSTGASW,mathqa-microsoft-deberta-v3-xsmall-lora_4-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,4,2,mathqa,,01H9P98SNES7R26F4Z6Z4JVSSB,,5.03,0.22793296089385476,1.6027106046676636,0.1742210230060585,0.22793296089385476,33.0681,4475,135.327,16.935,,01H9P98SNGDMD4ETG51PSTGASW,mathqa-microsoft-deberta-v3-xsmall-lora_4-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,16,2,mathqa,,01H9P98WQ71XH1DH49TFKMD287,,,,,,,,,,,2023-09-07 00:18:06.430278 +0000 UTC,01H9P98WQ98EJ2Y92YJA8V1MAT,mathqa-microsoft-deberta-v3-xsmall-lora_16-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,16,2,mathqa,,01H9P98WQ71XH1DH49TFKMD287,,5.03,0.2201117318435754,1.604146957397461,0.12257813861778206,0.2201117318435754,33.9136,4475,131.953,16.513,,01H9P98WQ98EJ2Y92YJA8V1MAT,mathqa-microsoft-deberta-v3-xsmall-lora_16-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,32,2,mathqa,,01H9P98ZKDP26MVNP0TK9RG5MD,,,,,,,,,,,2023-09-07 00:23:13.229777 +0000 UTC,01H9P98ZKF6ZZ907ZNTNFT78WA,mathqa-microsoft-deberta-v3-xsmall-lora_32-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,32,2,mathqa,,01H9P98ZKDP26MVNP0TK9RG5MD,,5.03,0.2198882681564246,1.6032642126083374,0.07210111742077303,0.2198882681564246,38.25,4475,116.993,14.641,,01H9P98ZKF6ZZ907ZNTNFT78WA,mathqa-microsoft-deberta-v3-xsmall-lora_32-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,64,2,mathqa,,01H9P992HQC23GC73XR0RQMYBB,,,,,,,,,,,2023-09-07 00:24:20.454253 +0000 UTC,01H9P992HS338B15XNEE44VDS5,mathqa-microsoft-deberta-v3-xsmall-lora_64-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,64,2,mathqa,,01H9P992HQC23GC73XR0RQMYBB,,5.03,0.22078212290502794,1.6041449308395386,0.12356210204911411,0.22078212290502794,34.5233,4475,129.623,16.221,,01H9P992HS338B15XNEE44VDS5,mathqa-microsoft-deberta-v3-xsmall-lora_64-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3843,2,mathqa,,01H9P995G1W36FTKJA1RW0K8C9,,5.03,0.2201117318435754,1.603887915611267,0.07455293945001099,0.2201117318435754,55.4343,4475,80.726,10.102,,01H9P995G31F3RCYWRJ60FB1Z4,mathqa-microsoft-deberta-v3-xsmall-lora_3843-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,769,2,mathqa,,01H9P998EYKC3VG8C7EBR2RYR0,,,,,,,,,,,2023-09-07 00:24:54.122581 +0000 UTC,01H9P998F0XV4VHCTPRP5CPH1S,mathqa-microsoft-deberta-v3-xsmall-lora_769-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,769,2,mathqa,,01H9P998EYKC3VG8C7EBR2RYR0,,5.03,0.2212290502793296,1.6037805080413818,0.0980328629546591,0.2212290502793296,47.3538,4475,94.501,11.826,,01H9P998F0XV4VHCTPRP5CPH1S,mathqa-microsoft-deberta-v3-xsmall-lora_769-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,1538,2,mathqa,,01H9P99BGHG6N4KQ06184WW2RK,,5.03,0.22100558659217878,1.6034787893295288,0.1253032541291815,0.22100558659217878,44.4683,4475,100.633,12.593,,01H9P99BGM3F788GJ9MR7YCK97,mathqa-microsoft-deberta-v3-xsmall-lora_1538-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,2,mathqa,,01H9P99EDCR3XYCQ436Z05JEJD,,5.03,0.22033519553072625,1.604912281036377,0.12251655590644642,0.22033519553072625,49.1358,4475,91.074,11.397,,01H9P99EDF634FX1Z33KBEWKVG,mathqa-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,2,mathqa,,01H9P99EDCR3XYCQ436Z05JEJD,,,,,,,,,,,2023-09-07 00:26:01.527701 +0000 UTC,01H9P99EDF634FX1Z33KBEWKVG,mathqa-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,2,mathqa,,01H9P99HB5R7EJC2QNTKNSH57W,,5.03,0.2198882681564246,1.6111582517623901,0.07210111742077303,0.2198882681564246,51.9536,4475,86.135,10.779,,01H9P99HB74XA9KNZ75WH6KP95,mathqa-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,1,3,mathqa,,01H9P99Q909141QQHDF4CGP61W,,5.03,0.22033519553072625,1.6036630868911743,0.12104148530818022,0.22033519553072625,37.9401,4475,117.949,14.76,,01H9P99Q93AY16PGE1BCCXB4JS,mathqa-microsoft-deberta-v3-xsmall-lora_1-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-5,full_finetuning,microsoft/deberta-v3-xsmall,requirements.txt,3.9,-1,3,mathqa,,01H9P99S6TJ90BMGFXE3M97R62,,5.03,0.2475977653631285,1.6090201139450073,0.22924786234186448,0.2475977653631285,35.3824,4475,126.475,15.827,,01H9P99S6W26AB6GBRZM3VX78Y,mathqa-microsoft-deberta-v3-xsmall-full_finetuning-lr_1e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2,3,mathqa,,01H9P99T7R5SY7ASKPAVJ9DG83,,5.03,0.2241340782122905,1.6023155450820923,0.11419072197388984,0.2241340782122905,37.7776,4475,118.456,14.824,,01H9P99T7T6X34DM76M88WMY75,mathqa-microsoft-deberta-v3-xsmall-lora_2-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,4,3,mathqa,,01H9P99X6SSX8WNVDFKBARY1YE,,5.03,0.22793296089385476,1.6027108430862427,0.1742210230060585,0.22793296089385476,32.1815,4475,139.055,17.401,,01H9P99X6VYM63J29NTS1BGKYP,mathqa-microsoft-deberta-v3-xsmall-lora_4-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,16,3,mathqa,,01H9P9A07TKNMVYF1J2FR20C73,,5.03,0.2198882681564246,1.6032836437225342,0.07210111742077303,0.2198882681564246,37.7844,4475,118.435,14.821,,01H9P9A07XQ7RCYFZVQC7K889S,mathqa-microsoft-deberta-v3-xsmall-lora_16-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,32,3,mathqa,,01H9P9A34ANRPG1FTRSGMXV99R,,,,,,,,,,,2023-09-07 01:12:57.289533 +0000 UTC,01H9P9A34CFWY6GHR9NGTYB7WN,mathqa-microsoft-deberta-v3-xsmall-lora_32-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,32,3,mathqa,,01H9P9A34ANRPG1FTRSGMXV99R,,5.03,0.2198882681564246,1.6032642126083374,0.07210111742077303,0.2198882681564246,41.2779,4475,108.412,13.567,,01H9P9A34CFWY6GHR9NGTYB7WN,mathqa-microsoft-deberta-v3-xsmall-lora_32-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,64,3,mathqa,,01H9P9A62SVFHKRENGNEH8307F,,5.03,0.2212290502793296,1.6035373210906982,0.13974737318615355,0.2212290502793296,38.1662,4475,117.25,14.673,,01H9P9A62V3DH2XX2VWA48M01Z,mathqa-microsoft-deberta-v3-xsmall-lora_64-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3843,3,mathqa,,01H9P9A94A3E5YZVAS14ZZNRBK,,5.03,0.2201117318435754,1.603887915611267,0.07455293945001099,0.2201117318435754,54.8892,4475,81.528,10.202,,01H9P9A94CPSSVBE1E2W05KPPF,mathqa-microsoft-deberta-v3-xsmall-lora_3843-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,769,3,mathqa,,01H9P9AC0VS2F5ZW95ABN5P1QW,,5.03,0.2212290502793296,1.6037806272506714,0.0980328629546591,0.2212290502793296,41.5329,4475,107.746,13.483,,01H9P9AC0XF1YXDN9BE769RVYN,mathqa-microsoft-deberta-v3-xsmall-lora_769-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,1538,3,mathqa,,01H9P9AF01QBFJTC1Z7R3GT4GJ,,5.03,0.2212290502793296,1.6034390926361084,0.1678150983453314,0.2212290502793296,40.498,4475,110.499,13.828,,01H9P9AF03G3JBEDDCP78MTHEF,mathqa-microsoft-deberta-v3-xsmall-lora_1538-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,2306,3,mathqa,,01H9P9AJ00JZN74YM4D61RAE4J,,5.03,0.2198882681564246,1.6085959672927856,0.07210111742077303,0.2198882681564246,48.6489,4475,91.986,11.511,,01H9P9AJ03JA24E37ZBVTHVAZK,mathqa-microsoft-deberta-v3-xsmall-lora_2306-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,3,mathqa,,01H9P9AMYV7T2Z6NDCB39T9NQP,,,,,,,,,,,2023-09-07 02:08:40.610655 +0000 UTC,01H9P9AMYXW0GC291TW8RJP3Z2,mathqa-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,3075,3,mathqa,,01H9P9AMYV7T2Z6NDCB39T9NQP,,5.03,0.23754189944134077,1.61086106300354,0.21519800349951615,0.23754189944134077,51.3626,4475,87.126,10.903,,01H9P9AMYXW0GC291TW8RJP3Z2,mathqa-microsoft-deberta-v3-xsmall-lora_3075-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,8,1,mathqa,,01H9P9C9KXBBW1YBRW76HV4MVH,,5.03,0.22324022346368716,1.6037392616271973,0.10373583488465676,0.22324022346368716,37.9239,4475,117.999,14.766,,01H9P9C9KZN0BB3Y9GD6VVQSXP,mathqa-microsoft-deberta-v3-xsmall-lora_8-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,8,2,mathqa,,01H9P9CCNKG0CQ3E0PXSS3G0WT,,5.03,0.2198882681564246,1.6033028364181519,0.07210111742077303,0.2198882681564246,32.1906,4475,139.016,17.396,,01H9P9CCNNZXY5JZVWA7D5AHCW,mathqa-microsoft-deberta-v3-xsmall-lora_8-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,microsoft/deberta-v3-xsmall,requirements.txt,3.9,8,3,mathqa,,01H9P9CFEVPW6B6X22320SD7EC,,5.03,0.22324022346368716,1.6037392616271973,0.10373583488465676,0.22324022346368716,38.4901,4475,116.264,14.549,,01H9P9CFEYQE57NAHJ1CBD6R84,mathqa-microsoft-deberta-v3-xsmall-lora_8-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,1,mathqa,,01HA7WWHAAJWFXJYYNP203RZ3H,,,,,,,,,,,2023-09-13 20:16:07.594601 +0000 UTC,01HA7WWHACKE9ZRZDP3WRY4GN5,mathqa-gpt2-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,1,mathqa,,01HA7WWHAAJWFXJYYNP203RZ3H,,,,,,,,,,,2023-09-13 22:53:03.105967 +0000 UTC,01HA7WWHACKE9ZRZDP3WRY4GN5,mathqa-gpt2-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,1,mathqa,,01HA7WWHAAJWFXJYYNP203RZ3H,,,,,,,,,,,2023-09-14 01:07:03.309902 +0000 UTC,01HA7WWHACKE9ZRZDP3WRY4GN5,mathqa-gpt2-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,1,mathqa,,01HA7WWHAAJWFXJYYNP203RZ3H,,5.03,0.22569832402234638,1.641472339630127,0.2012325657374487,0.22569832402234638,108.8092,4475,41.127,5.147,,01HA7WWHACKE9ZRZDP3WRY4GN5,mathqa-gpt2-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,mathqa,,01HA7WWME9JZSXBH3CXHMX6NRJ,,,,,,,,,,,2023-09-13 23:37:51.257504 +0000 UTC,01HA7WWMEBNXPX535HBKT5A06Y,mathqa-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,mathqa,,01HA7WWME9JZSXBH3CXHMX6NRJ,,,,,,,,,,,2023-09-13 20:32:59.459989 +0000 UTC,01HA7WWMEBNXPX535HBKT5A06Y,mathqa-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1,1,mathqa,,01HA7WWME9JZSXBH3CXHMX6NRJ,,5.03,0.2198882681564246,1.6307340860366821,0.07210111742077303,0.2198882681564246,113.4288,4475,39.452,4.937,,01HA7WWMEBNXPX535HBKT5A06Y,mathqa-gpt2-lora_1-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2,1,mathqa,,01HA7WWQA2X3VGVXCY3DNFQCKY,,,,,,,,,,,2023-09-13 23:08:50.098085 +0000 UTC,01HA7WWQA4TQ6SWXY1QE6RBTE3,mathqa-gpt2-lora_2-lr_5e-4-seed_1
