env_GANTRY_VERSION,env_GITHUB_REPO,env_GIT_REF,env_LEARNING_RATE,env_METHOD,env_MODEL,env_PIP_REQUIREMENTS_FILE,env_PYTHON_VERSION,env_RANK,env_SEED,env_TASK,experiment_id,experiment_name,metrics_epoch,metrics_eval_accuracy,metrics_eval_loss,metrics_eval_macro-f1,metrics_eval_micro-f1,metrics_eval_runtime,metrics_eval_samples,metrics_eval_samples_per_second,metrics_eval_steps_per_second,metrics_predict_accuracy,metrics_predict_loss,metrics_predict_macro-f1,metrics_predict_micro-f1,metrics_predict_runtime,metrics_predict_samples,metrics_predict_samples_per_second,metrics_predict_steps_per_second,task_canceled,task_id,task_name
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,5e-6,full_finetuning,microsoft/deberta-v3-xsmall,requirements.txt,3.9,-1,3,case-hold,01H71EQ7F1YW5AJX86JY73NH30,,3.36,0.5923076923076923,1.0534965991973877,0.5822688978826166,0.5923076923076923,30.126,3900,129.456,16.199,0.5777777777777777,1.0943284034729004,0.5695869257683774,0.5777777777777777,27.8008,3600,129.493,16.187,,01H71EQ7F47ZK2E1RNM870ESKQ,case-hold-microsoft-deberta-v3-xsmall-full_finetuning-lr_5e-6-seed_3
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,1e-6,full_finetuning,microsoft/deberta-v3-xsmall,requirements.txt,3.9,-1,3,case-hold,01H71EQAA7ZAFWXENP4G1CSXY8,,3.36,0.21487179487179486,1.609376311302185,0.18365989509040762,0.21487179487179486,30.3173,3900,128.639,16.096,0.2,1.609386920928955,0.16836490059526174,0.20000000000000004,27.9514,3600,128.795,16.099,,01H71EQAA9KMVHA37J08BQ2Y1B,case-hold-microsoft-deberta-v3-xsmall-full_finetuning-lr_1e-6-seed_3
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,1e-4,full_finetuning,microsoft/deberta-v3-xsmall,requirements.txt,3.9,-1,4,case-hold,01H71EQD8VYAK9NT1W1T80VSGH,,3.36,0.20615384615384616,1.6103966236114502,0.06836734693877551,0.20615384615384613,25.1759,3900,154.91,19.384,0.2013888888888889,1.6106810569763184,0.06705202312138728,0.2013888888888889,24.2012,3600,148.753,18.594,,01H71EQD8XYNE8D22NG3DX0RD0,case-hold-microsoft-deberta-v3-xsmall-full_finetuning-lr_1e-4-seed_4
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,5e-5,full_finetuning,microsoft/deberta-v3-xsmall,requirements.txt,3.9,-1,4,case-hold,01H71EQG6M5VVVY4053KA3B99M,,3.36,0.20717948717948717,1.609890341758728,0.07306948850827674,0.2071794871794872,25.117,3900,155.273,19.429,0.20027777777777778,1.6100029945373535,0.06899143328896756,0.20027777777777778,24.0674,3600,149.58,18.697,,01H71EQG6PB63Z351QWEWRW9QT,case-hold-microsoft-deberta-v3-xsmall-full_finetuning-lr_5e-5-seed_4
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,1e-5,full_finetuning,microsoft/deberta-v3-xsmall,requirements.txt,3.9,-1,4,case-hold,01H71EQK5CVHY4PF236SJ4KQ4R,,3.36,0.8302564102564103,0.5275160074234009,0.8302671378083094,0.8302564102564103,25.0562,3900,155.65,19.476,0.8169444444444445,0.5462936758995056,0.8168319637845898,0.8169444444444445,23.0651,3600,156.08,19.51,,01H71EQK5E1C1RXK7RXP45WSKN,case-hold-microsoft-deberta-v3-xsmall-full_finetuning-lr_1e-5-seed_4
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,5e-6,full_finetuning,microsoft/deberta-v3-xsmall,requirements.txt,3.9,-1,4,case-hold,01H71EQP3RBBJ8DWKP2ZWHT0AF,,3.36,0.7558974358974359,0.7091516256332397,0.7559184526003289,0.7558974358974359,24.8473,3900,156.959,19.64,0.74,0.7390559315681458,0.7398210198646407,0.74,23.0361,3600,156.277,19.535,,01H71EQP3TB9EF67QH7SS364QQ,case-hold-microsoft-deberta-v3-xsmall-full_finetuning-lr_5e-6-seed_4
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,1e-6,full_finetuning,microsoft/deberta-v3-xsmall,requirements.txt,3.9,-1,4,case-hold,01H71EQS2RSTD3SD0ATTZV0XR0,,3.36,0.21307692307692308,1.6094523668289185,0.15730448891401388,0.21307692307692308,25.6228,3900,152.208,19.046,0.2061111111111111,1.6093989610671997,0.1508980931853749,0.20611111111111108,23.5098,3600,153.128,19.141,,01H71EQS2TYYV2CWZVN18Q7MJF,case-hold-microsoft-deberta-v3-xsmall-full_finetuning-lr_1e-6-seed_4
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,1e-4,full_finetuning,microsoft/deberta-v3-xsmall,requirements.txt,3.9,-1,5,case-hold,01H71EQW0NQGG2M6TWVZTDYK1V,,3.36,0.20615384615384616,1.610396146774292,0.06836734693877551,0.20615384615384613,25.4475,3900,153.257,19.177,0.2013888888888889,1.6106805801391602,0.06705202312138728,0.2013888888888889,23.2292,3600,154.977,19.372,,01H71EQW0Q6P2VGZWGVJSCR06K,case-hold-microsoft-deberta-v3-xsmall-full_finetuning-lr_1e-4-seed_5
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,5e-5,full_finetuning,microsoft/deberta-v3-xsmall,requirements.txt,3.9,-1,5,case-hold,01H71EQYY2Q2CJ8SFG1GB5J8NM,,3.36,0.20717948717948717,1.609890341758728,0.07306948850827674,0.2071794871794872,24.8481,3900,156.954,19.639,0.20027777777777778,1.6100029945373535,0.06899143328896756,0.20027777777777778,23.1809,3600,155.3,19.413,,01H71EQYY4Q82E7DGTGS9894NN,case-hold-microsoft-deberta-v3-xsmall-full_finetuning-lr_5e-5-seed_5
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,1e-5,full_finetuning,microsoft/deberta-v3-xsmall,requirements.txt,3.9,-1,5,case-hold,01H71ER1WDE87G449ANS57HF4Y,,3.36,0.8317948717948718,0.5276711583137512,0.8318837005849387,0.8317948717948718,23.5874,3900,165.342,20.689,0.8166666666666667,0.5528403520584106,0.8166143758226324,0.8166666666666667,21.8955,3600,164.418,20.552,,01H71ER1WFC85EATEKZRFEAXDA,case-hold-microsoft-deberta-v3-xsmall-full_finetuning-lr_1e-5-seed_5
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,5e-6,full_finetuning,microsoft/deberta-v3-xsmall,requirements.txt,3.9,-1,5,case-hold,01H71ER4TYBKN0NGZ81F1NDJAR,,3.36,0.7558974358974359,0.7092325091362,0.7559141921361245,0.7558974358974359,25.5939,3900,152.38,19.067,0.7402777777777778,0.7390955686569214,0.7400794833813226,0.7402777777777778,23.5358,3600,152.959,19.12,,01H71ER4V0WB8S7SGGNJX82426,case-hold-microsoft-deberta-v3-xsmall-full_finetuning-lr_5e-6-seed_5
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,1e-6,full_finetuning,microsoft/deberta-v3-xsmall,requirements.txt,3.9,-1,5,case-hold,01H71ER7TAWVKJZD7Z4PB9YTWG,,3.36,0.21307692307692308,1.6094523668289185,0.15730448891401388,0.21307692307692308,24.2042,3900,161.129,20.162,0.2061111111111111,1.6093991994857788,0.1508980931853749,0.20611111111111108,22.145,3600,162.565,20.321,,01H71ER7TD7D62P5W3B5Y4R5RH,case-hold-microsoft-deberta-v3-xsmall-full_finetuning-lr_1e-6-seed_5
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,1e-4,full_finetuning,gpt2,requirements.txt,3.9,-1,1,case-hold,01H71ERAQV6SD4V3ZVTW2T0BBR,,3.33,0.24461538461538462,1.5905706882476807,0.18259769585018903,0.24461538461538462,86.2432,3900,45.221,5.658,0.24444444444444444,1.5943866968154907,0.18435476916037352,0.24444444444444444,79.2929,3600,45.401,5.675,,01H71ERAQX1E6NTWXCMJBSMRTE,case-hold-gpt2-full_finetuning-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,1,case-hold,01H71ERDNXVR0X66R9NKC5BM71,,3.33,0.79,0.6874534487724304,0.7900751875626401,0.79,77.7245,3900,50.177,6.279,0.7805555555555556,0.7022629380226135,0.7805903547995392,0.7805555555555554,72.2435,3600,49.831,6.229,,01H71ERDNZ38G5FZY9J2AXGEJT,case-hold-gpt2-full_finetuning-lr_5e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,1e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,1,case-hold,01H71ERGN0MJB40QQZ4C14MVED,,3.33,0.7664102564102564,0.615813672542572,0.7665474131005101,0.7664102564102564,85.2502,3900,45.748,5.724,0.7638888888888888,0.6416774988174438,0.7640845394137438,0.763888888888889,78.5394,3600,45.837,5.73,,01H71ERGN2X2RH6MG41NFD5G8C,case-hold-gpt2-full_finetuning-lr_1e-5-seed_1
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,5e-6,full_finetuning,gpt2,requirements.txt,3.9,-1,1,case-hold,01H71ERKKBCE74V62ZP827W658,,3.33,0.7392307692307692,0.6897946000099182,0.7397975828010159,0.7392307692307691,93.1029,3900,41.889,5.242,0.7211111111111111,0.7180871367454529,0.7215790144125529,0.7211111111111111,85.8736,3600,41.922,5.24,,01H71ERKKDTVKSHZBABQGD0PJA,case-hold-gpt2-full_finetuning-lr_5e-6-seed_1
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,1e-6,full_finetuning,gpt2,requirements.txt,3.9,-1,1,case-hold,01H71ERPHBNFNDZPJ359BWHA8N,,3.33,0.27076923076923076,1.5886282920837402,0.19698518521531994,0.27076923076923076,92.6256,3900,42.105,5.269,0.2588888888888889,1.5915166139602661,0.18651026648847674,0.2588888888888889,85.5392,3600,42.086,5.261,,01H71ERPHDVQR0TQMH103Z16HF,case-hold-gpt2-full_finetuning-lr_1e-6-seed_1
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,1e-4,full_finetuning,gpt2,requirements.txt,3.9,-1,2,case-hold,01H71ERSG2A9PR4PB2SAGWP6PN,,3.33,0.7105128205128205,0.7803567051887512,0.7100971982659159,0.7105128205128205,92.1603,3900,42.318,5.295,0.6852777777777778,0.8334680199623108,0.6841458896129475,0.6852777777777778,85.1841,3600,42.261,5.283,,01H71ERSG495A9Y6Y64MARFXE6,case-hold-gpt2-full_finetuning-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,2,case-hold,01H71ERWEH83MKVSAQFM08AJC9,,3.33,0.7938461538461539,0.595819890499115,0.7936077903037679,0.7938461538461539,94.0291,3900,41.477,5.19,0.7852777777777777,0.6112527251243591,0.7851447302690728,0.7852777777777777,86.7504,3600,41.498,5.187,,01H71ERWEK090SQ0ABSSZF06BH,case-hold-gpt2-full_finetuning-lr_5e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,1e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,2,case-hold,01H71ERZD2MAR5WYB236GQQESF,,3.33,0.7664102564102564,0.615813672542572,0.7665474131005101,0.7664102564102564,77.68,3900,50.206,6.282,0.7638888888888888,0.6416774988174438,0.7640845394137438,0.763888888888889,71.7969,3600,50.141,6.268,,01H71ERZD4BKRNCE8XDHW3P6MS,case-hold-gpt2-full_finetuning-lr_1e-5-seed_2
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,5e-6,full_finetuning,gpt2,requirements.txt,3.9,-1,2,case-hold,01H71ES2AYQYQ2H9WTHKV6MAA3,,3.33,0.7374358974358974,0.7015106678009033,0.73770812720745,0.7374358974358974,77.9459,3900,50.035,6.261,0.7275,0.7274426221847534,0.7275522551816822,0.7275000000000001,71.8684,3600,50.092,6.261,,01H71ES2B1V3CR6TG913Z0NFY5,case-hold-gpt2-full_finetuning-lr_5e-6-seed_2
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,1e-6,full_finetuning,gpt2,requirements.txt,3.9,-1,2,case-hold,01H71ES5A1KF2YCDHTF322F1RD,,3.33,0.2692307692307692,1.5842257738113403,0.19400707844726212,0.2692307692307692,77.689,3900,50.2,6.281,0.2619444444444444,1.5883517265319824,0.18879951926757235,0.2619444444444444,71.7257,3600,50.191,6.274,,01H71ES5A3DG3JZGDEDJ4DCKMV,case-hold-gpt2-full_finetuning-lr_1e-6-seed_2
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,1e-4,full_finetuning,gpt2,requirements.txt,3.9,-1,3,case-hold,01H71ES8B8HYF7CR5Q6J0VJY4M,,3.33,0.24461538461538462,1.5905706882476807,0.18259769585018903,0.24461538461538462,77.8447,3900,50.1,6.269,0.24444444444444444,1.5943866968154907,0.18435476916037352,0.24444444444444444,71.8202,3600,50.125,6.266,,01H71ES8BAXEZMB814143W627P,case-hold-gpt2-full_finetuning-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,3,case-hold,01H71ESB6DTABSR1P1YJP798GZ,,3.33,0.79,0.6874534487724304,0.7900751875626401,0.79,77.94,3900,50.039,6.261,0.7805555555555556,0.7022629380226135,0.7805903547995392,0.7805555555555554,71.8931,3600,50.074,6.259,,01H71ESB6FC280NH81VF2YSJAZ,case-hold-gpt2-full_finetuning-lr_5e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,1e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,3,case-hold,01H71ESE538RNTW605FPBDHGZE,,3.33,0.7664102564102564,0.615813672542572,0.7665474131005101,0.7664102564102564,77.2148,3900,50.508,6.32,0.7638888888888888,0.6416774988174438,0.7640845394137438,0.763888888888889,71.2585,3600,50.52,6.315,,01H71ESE558RBWSM7BMAKZV5EK,case-hold-gpt2-full_finetuning-lr_1e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,5e-6,full_finetuning,gpt2,requirements.txt,3.9,-1,3,case-hold,01H71ESH2HPE4FC5NNWYPB9Y5X,,3.33,0.7374358974358974,0.7015106678009033,0.73770812720745,0.7374358974358974,77.1628,3900,50.543,6.324,0.7275,0.7274426221847534,0.7275522551816822,0.7275000000000001,71.2186,3600,50.549,6.319,,01H71ESH2KEERG8BVB5WVQ2D0A,case-hold-gpt2-full_finetuning-lr_5e-6-seed_3
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,1e-6,full_finetuning,gpt2,requirements.txt,3.9,-1,3,case-hold,01H71ESM1SEE7C9ED6CS3TS6H1,,3.33,0.2692307692307692,1.5842257738113403,0.19400707844726212,0.2692307692307692,77.4454,3900,50.358,6.301,0.2619444444444444,1.5883517265319824,0.18879951926757235,0.2619444444444444,71.6165,3600,50.268,6.283,,01H71ESM1V0RZGKTT25FYTP2KS,case-hold-gpt2-full_finetuning-lr_1e-6-seed_3
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,1e-4,full_finetuning,gpt2,requirements.txt,3.9,-1,4,case-hold,01H71ESQ0CRPPKAVZAGD66A9R6,,3.33,0.24461538461538462,1.5905706882476807,0.18259769585018903,0.24461538461538462,84.628,3900,46.084,5.766,0.24444444444444444,1.5943866968154907,0.18435476916037352,0.24444444444444444,78.0319,3600,46.135,5.767,,01H71ESQ0E26QAGT75BZAJH64M,case-hold-gpt2-full_finetuning-lr_1e-4-seed_4
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,5e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,4,case-hold,01H71ESSYST0B2RFBWTDVX04AB,,3.33,0.79,0.6874534487724304,0.7900751875626401,0.79,84.3374,3900,46.243,5.786,0.7805555555555556,0.7022629380226135,0.7805903547995392,0.7805555555555554,77.8348,3600,46.252,5.781,,01H71ESSYWB68EFHPDDX2G0K9X,case-hold-gpt2-full_finetuning-lr_5e-5-seed_4
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,1e-5,full_finetuning,gpt2,requirements.txt,3.9,-1,4,case-hold,01H71ESWWQF7KPHADQ7G8XDQF7,,3.33,0.768974358974359,0.6158955693244934,0.7686955067143877,0.768974358974359,92.6003,3900,42.117,5.27,0.7597222222222222,0.6485077738761902,0.7591256876556087,0.7597222222222222,85.5014,3600,42.105,5.263,,01H71ESWWRC36AHS1RXD390FGG,case-hold-gpt2-full_finetuning-lr_1e-5-seed_4
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,5e-6,full_finetuning,gpt2,requirements.txt,3.9,-1,4,case-hold,01H71ESZV8CSNGB1YHTVRNEJTR,,3.33,0.7392307692307692,0.6897946000099182,0.7397975828010159,0.7392307692307691,92.2407,3900,42.281,5.291,0.7211111111111111,0.7180871367454529,0.7215790144125529,0.7211111111111111,85.2128,3600,42.247,5.281,,01H71ESZVAPZB23KAJPPRMQ0EH,case-hold-gpt2-full_finetuning-lr_5e-6-seed_4
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,1e-6,full_finetuning,gpt2,requirements.txt,3.9,-1,4,case-hold,01H71ET2SEV6B0129PTQ912SEY,,3.33,0.2692307692307692,1.5842257738113403,0.19400707844726212,0.2692307692307692,77.0633,3900,50.608,6.332,0.2619444444444444,1.5883517265319824,0.18879951926757235,0.2619444444444444,71.108,3600,50.627,6.328,,01H71ET2SGBCJTJM8JDDWTMBB5,case-hold-gpt2-full_finetuning-lr_1e-6-seed_4
0.17.0,jacob-morrison/lora-investigation,9e18c660c1e9f612e96d890789f8cc82966d0fe3,1e-4,full_finetuning,gpt2,requirements.txt,3.9,-1,5,case-hold,01H71ET5R2Q7W4RTHYPJT4NDF5,,3.33,0.24461538461538462,1.5905706882476807,0.18259769585018903,0.24461538461538462,84.8215,3900,45.979,5.753,0.24444444444444444,1.5943866968154907,0.18435476916037352,0.24444444444444444,78.1627,3600,46.058,5.757,,01H71ET5R4DK4PK5TXX575K325,case-hold-gpt2-full_finetuning-lr_1e-4-seed_5
